kode_id;nama;noreg
00535;KEYBOARD 104;B1AC0400000300535
00094;IP PHONE;B4PK0700011600094
A0147;CISCO IP PHONE 7821;B2WN0231042KA0147
A0083;CISCO IP PHONE 8845;B2WN02310440A0083
A0270;CISCO IP PHONE 8845;B2WN02310440A0270
00335;EATON MATRIX 2000 STAND ALONE INVERTER ( PN - INV-4820ESA );B3CD0700010800335
00069;CATALYST 2960-X 48 GIGE, 4 X 1G SFP, LAN BASE ( PN - C2960X-48TS-L );B2WN0231042T00069
A0011;AC POWER SUPPLY FOR ISR 4320;B2WN0131048JA0011
A0094;AC Power Supply for Cisco ISR 4330;B2WN0150039MA0094
A0034;AC Power Supply for Cisco ISR 4330;B2WN0150039MA0034
A0020;AC POWER SUPPLY FOR ISR 4320;B2WN0131048JA0020
A0177;AC Power Supply for Cisco ISR 4320;B2WN0150107MA0177
00031;CISCO CATALYST 3560 24 ETHERNET 10/100 PORTS AND 2 SMALL FORM-FACTOR PLUGGABLE (SFP) PORTS;B2WN0131041100031
00163;CATALYST 2960-X 24 GIGE POE 370W 4 X 1G SFP LAN BASE ( PN - WS-C2960X-24PS-L );B2WN0231042P00163
00001M;CATALYST CISCO 24 PORT;B2WN0231030500001M
00007;CATALYST 3560V2 48 10/100 + 4SFP +IPB (STANDARD) IMAGE;B2WN0231041500007
00005;CISCO CATALYST 3850 24 PORT DATA IP SERVICES ( PN - WS-C3850-24T-E );B2WN0231042R00005
00208;CISCO 2811 W/ AC PWR,2FE,4HWICS;B2WN0131040W00208
00038;CISCO CATALYST 2960 24 10/100 + 2 10/100/1000, LAN BASE IMAGE;B2WN0131041000038
00308;CISCO 4321+WAAS;B2WN0131047800308
00653;CISCO 1921 MODULAR ROUTER,2GE 2 EHWIC IP BASE;B2WN0131042L00653
00722;CISCO1811/K9DUAL ETHERNET SECURITY ROUTER WITH V.92;B2WN0131041N00722
00281;CISCO 4321+WAAS;B2WN0131047800281
00117;CISCO 892FSP 1GE;B2WN0131047K00117
00541;CISCO 892FSP 1GE;B2WN0131047K00541
00841;CISCO 892FSP 1GE;B2WN0131047K00841
00160;CISCO 2911 W/3 GE,4 EHWIC,2DSP,1SM,256MB CF,512MB DRAM,IPB;B2WN0131042M00160
00668;CISCO SECURITY ROUTER CISCO 877 ( PN - CISCO 877 K-9 );B2WN0131042200668
00134;CISCO 892FSP+WAAS ( PN - );B2WN0131047700134
00358;CISCO 2911 W/3 GE,4 EHWIC,2DSP,1SM,256MB CF,512MB DRAM,IPB;B2WN0131042M00358
00324;CISCO 892FSP 1GE;B2WN0131047K00324
00294;CISCO 2911 W/3 GE,4 EHWIC,2DSP,1SM,256MB CF,512MB DRAM,IPB;B2WN0131042M00294
00580;CISCO 2911 W/3 GE,4 EHWIC,2DSP,1SM,256MB CF,512MB DRAM,IPB;B2WN0131042M00580
00170;CISCO 892FSP 1GE;B2WN0131047K00170
A0115;CISCO 892FSP 1GE;B2WN0131047KA0115
00105;CISCO 4321+WAAS;B2WN0131047800105
A1935;ONT ISCOM HT-803G-07 ( PN - );B2WN01000462A1935
A0089;SWITCH ISCOM 2624G,REDUNDANT AC POWER;B2WN0262020TA0089
A3193;3RD PARTY GPON ONT WITH 4GE + 2 POTS ( PN - 178-80003 );B2WN0100041XA3193
00076;DC-POE DEVICE, WITH 20VDC-60VDC POWER RADWIN;B2WS0391020300076
02026;ONT ISCOM HT-803G-07 ( PN - );B2WN0100046202026
A0129;3RD PARTY GPON ONT WITH 4GE + 2 POTS ( PN - 178-80003 );B2WN0100041XA0129
00466;3RD PARTY GPON ONT WITH 4GE + 2 POTS ( PN - 178-80003 );B2WN0100041X00466
A9372;ADAPTOR 12V 1A;B2WN0150153MA9372
A2606;Optical Network Terminal ( ONT ) ISCOM5104G-GP-HB-07;B2WN0286773MA2606
A0427;UBIQUITY UAP-nanoHD;B2WS0200141MA0427
00707;ONT 4GE + 2 POST + WIFI (3RD PRTY CIG) ( PN - );B2WN0100044000707
A0592;POE-48 24 W-G;B2WS0200068MA0592
00010;TP LINK OUTDOOR CPE ( PN - CPE210 );B2WN0200020Z00010
A0008;WIFI EnGenius EWS357-FIT;B2WS0391308MA0008
00080;MR 12-HW;B2WS0200012F00080
00002;ACCESS POINT AP UNIFY INDOOR;B2WS0200011R00002
A0238;SUNDRAY  S372X Wireless Access Point;B2WS0391178MA0238
00101;UBIQUITI UNIFI ACCESS POINT;B2WS0300021800101
00088;MR 12-HW;B2WS0200012F00088
A0271;SUNDRAY  S372X Wireless Access Point;B2WS0391178MA0271
A0591;POE-48 24 W-G;B2WS0200068MA0591
00002;WIRELESS ROUTER 3G/4G (TP-LINK);B2WN0100044F00002
00102;UBIQUITI UNIFI ACCESS POINT;B2WS0300021800102
00047;TP LINK OUTDOOR CPE ( PN - CPE210 );B2WN0200020Z00047
A0592;UBIQUITY UAP-AC-PRO;B2WS0200067MA0592
A0007;WIFI EnGenius EWS357-FIT;B2WS0391308MA0007
00052;MR 12-HW;B2WS0200012F00052
A0455;UBIQUITY UAP-nanoHD;B2WS0200141MA0455
A0183B;POE UBIQUITY UAP-NANOHD;B2WS0200143MA0183B
00074;MR 12-HW;B2WS0200012F00074
A1389;UNIFI UAP-AC-M-PRO;B2WN0286125MA1389
A0078;UBIQUITY UAP-nanoHD;B2WS0200141MA0078
00099;TP LINK OUTDOOR CPE ( PN - CPE210 );B2WN0200020Z00099
A0440;UBIQUITY UAP-nanoHD;B2WS0200141MA0440
00068;TP LINK OUTDOOR CPE ( PN - CPE210 );B2WN0200020Z00068
00103;UBIQUITI UNIFI ACCESS POINT;B2WS0300021800103
00166;ONT 4GE + 2 POST + WIFI (3RD PRTY CIG) ( PN - );B2WN0100044000166
00130;TP LINK OUTDOOR CPE ( PN - CPE210 );B2WN0200020Z00130
B0002;UAP AC PRO;B2WN0286011MB0002
A0591;UBIQUITY UAP-AC-PRO;B2WS0200067MA0591
A0043;Meraki MR36 Wi-Fi 6 Indoor AP;B2WS0200136MA0043
A0184;Sundray PoE injector 30W  802.3at gigabit;B2WS0200100MA0184
A0361;HPE Aruba Networking AP-505 (RW) Dual Radio 2x2 802.11ax Internal Antennas Unified Campus AP;B2WS05A0075MA0361
00167;ONT 4GE + 2 POST + WIFI (3RD PRTY CIG) ( PN - );B2WN0100044000167
A0196B;POE UBIQUITY UAP-NANOHD;B2WS0200143MA0196B
00158;TP-LINK TL-WR841N;B2WN0100044I00158
A0002;Meraki MR36 Wi-Fi 6 Indoor AP;B2WS0200136MA0002
00079;MR 12-HW;B2WS0200012F00079
A0421;UBIQUITY UAP-nanoHD;B2WS0200141MA0421
A0002;UAP AC PRO;B2WN0286011MA0002
00006;TP LINK OUTDOOR CPE ( PN - CPE210 );B2WN0200020Z00006
A0032;Meraki MR36 Wi-Fi 6 Indoor AP;B2WS0200136MA0032
A0191B;POE UBIQUITY UAP-NANOHD;B2WS0200143MA0191B
00062;MR 12-HW;B2WS0200012F00062
00078;MR 12-HW;B2WS0200012F00078
00059;WIRELESS ROUTER 3G/4G (TP-LINK);B2WN0100044F00059
A0490;Aruba AP-505 (RW) Unified AP;B2WS05A0075MA0490
A0004;MINI SWITCH HUB 5 PORT;B2WN0286320MA0004
00208;MINI SWITCH HUB 10/100 8 PORT ( PN - );B2WN0262010300208
00011;ETHERNET SWITCH,16-PORTS,10/10;B2WN017V010800011
A0675;Bivocom TG451-LY5DM-W Industrial 4G Router;B2WS0200137MA0675
A0008;BIVOCOM Industrial 4G Router 5 Ports, dual SIM, Wifi, Dual Modul;B2WS0200137MA0008
00236;MINI SWITCH HUB 10/100 8 PORT ( PN - );B2WN0262010300236
A0532;Bivocom TG451-LY5DM-W Industrial 4G Router;B2WS0200137MA0532
A0701;Bivocom TG451-LY5DM-W Industrial 4G Router;B2WS0200137MA0701
A0478;BIVOCOM Industrial 4G Router 5 Ports ,dual SIM, WIFI, Dual Modul;B2WSBKA0138MA0478
00072;MICRONET SP5018B VOIP FXS/FXO GATEWAY;B2WN014I010H00072
A0401;POWER SUPPLY/ADAPTOR FOR GAZELLE R220I-VM-FL;B2WN0150108MA0401
00097;MICRONET SP5018B VOIP FXS/FXO GATEWAY;B2WN014I010H00097
A0995;Bivocom TG451-LY5DM-W Industrial 4G Router;B2WS0200137MA0995
A0184;RAISECOM 3G/4G ROUTER-DUAL SIM;B2WN01AH020KA0184
A0001;PALO ALTO FIREWALL PA-3020;B2WN0131046PA0001
A0435;Bivocom TG451-LY5DM-W Industrial 4G Router;B2WS0200137MA0435
A0714;Bivocom TG451-LY5DM-W Industrial 4G Router;B2WS0200137MA0714
A0562;Bivocom TG451-LY5DM-W Industrial 4G Router;B2WS0200137MA0562
A0176;RAISECOM 3G/4G ROUTER-DUAL SIM;B2WN01AH020KA0176
A0510;RAISECOM 3G/4G ROUTER-DUAL SIM;B2WN01AH020KA0510
A0043;POWER SUPPLY/ADAPTOR FOR GAZELLE R220I-VM-FL;B2WN0150108MA0043
A0003;Palo Alto Networks PA-460 NFR Unit;B2WN0286853MA0003
00134;SP5018A VOIP FXS/FXO GATEWAY;B2WN014I010F00134
00364;MINI SWITCH HUB 10/100 8 PORT ( PN - );B2WN0262010300364
00009;AD-BOX CONTROLLER SIGNBOARD;B4RT0B00014V00009
A0575;BIVOCOM Industrial 4G Router 5 Ports ,dual SIM, WIFI, Dual Modul;B2WSBKA0138MA0575
A0844;BIVOCOM Industrial 4G Router 5 Ports ,dual SIM, WIFI, Dual Modul;B2WSBKA0138MA0844
00021;ETHERNET SWITCH,16-PORTS,10/10;B2WN017V010800021
A0053;FAN FOR UfiSpace S9600 series;B2WN0286934MA0053
A0019;Service card, with 8 XG(S)-PON Combo interfaces, without SFP module.;B2WN00A0294MA0019
A0018;Service card, with 8 XG(S)-PON Combo interfaces, without SFP module.;B2WN00A0294MA0018
A0003;OCNOS-SP-MPLS-2400-UfiSpace S9600-72XC-DC Power Supply;B2WN0286935MA0003
A0005;500W AC POWER SUPPLY WITH EXHAUST AIRFLOW FOR NI CE 2000 SERIES SWITCHES;B2WN02A6030LA0005
A0020;Service card, with 8 XG(S)-PON Combo interfaces, without SFP module.;B2WN00A0294MA0020
A0023;FAN FOR UfiSpace S9600 series;B2WN0286934MA0023
A0043;FAN FOR UfiSpace S9600 series;B2WN0286934MA0043
A0033;FAN FOR UfiSpace S9600 series;B2WN0286934MA0033
A0014B;DUAL FAN FOR ISCOM 3000X SERIES;B2WN0150075MA0014B
00008;MASTER SNMP AGENT MODULE FOR RAISECOM MODULAR DEVICES;B2WN01AH020200008
A0009B;POWER DC FOR ISCOM 3000X SERIES;B2WN0286682MA0009B
00212;TWO-PORT VOICE INTERFACE CARD - FXS;B2WN0231010900212
00010;FIBER DRIVER RAISECOM MODULE E1 BALANCE RC832-30-E1-BL-SS13;B2WN01AH010700010
00490;WIC-1ENET, 1 PORT ETHERNET WAN ( PN - WIC-1ENET );B2WN0131010100490
A0029;MANAGEMENT CARD,AND 1+1 CARD PROTECTION;B2WN0202012BA0029
00192;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );B2WN01AH010F00192
00186;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS13 ( PN - RC552-FE-SS13 );B2WN01AH010E00186
00274;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );B2WN01AH010F00274
00398;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS13 ( PN - RC552-FE-SS13 );B2WN01AH010E00398
A0014;FS for Mellanox MC2210411-SR4 Compatible, 40GBASE-SR4 QSFP+ 850nm 150m DOM MTP/MPO MMF Optical Transceiver Module;B2WN0286593MA0014
A0068B;POWER MODULE DPR3000B-48;B3CD0400049MA0068B
A0017;FS for Mellanox MC2210411-SR4 Compatible, 40GBASE-SR4 QSFP+ 850nm 150m DOM MTP/MPO MMF Optical Transceiver Module;B2WN0286593MA0017
00674;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );B2WN01AH010F00674
A0027;8*10GE optical interface card, apply to S5600-EI (ESW-SUB-8XF);B2WN0286699MA0027
A0036;FS for Mellanox MC2210411-SR4 Compatible, 40GBASE-SR4 QSFP+ 850nm 150m DOM MTP/MPO MMF Optical Transceiver Module;B2WN0286593MA0036
00108;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );B2WN01AH010F00108
A0028;"4x40 Gbit/s QSFP+ interfaces; 48x10 Gbit/s SFP+ interfaces;  pluggable dual DC power supplies and 2 pluggable fans modules.";B2WN0286683MA0028
00177;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );B2WN01AH010F00177
00053;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS13 ( PN - RC552-FE-SS13 );B2WN01AH010E00053
A0071B;POWER MODULE DPR3000B-48;B3CD0400049MA0071B
00080;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );B2WN01AH010F00080
00187;TWO-PORT VOICE INTERFACE CARD - FXO;B2WN0231010A00187
00465;WIC-1ENET, 1 PORT ETHERNET WAN ( PN - WIC-1ENET );B2WN0131010100465
A0030;Paket Rectifier dan Battery;B3CD0400048MA0030
A0027;FS for Mellanox MC2210411-SR4 Compatible, 40GBASE-SR4 QSFP+ 850nm 150m DOM MTP/MPO MMF Optical Transceiver Module;B2WN0286593MA0027
00009;MASTER SNMP AGENT MODULE FOR RAISECOM MODULAR DEVICES;B2WN01AH020200009
00637;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );B2WN01AH010F00637
A0006;2x40G QSFP+ interface card, apply to S5600-EI (ESW-SUB-2Q);B2WN0286703MA0006
00505;WIC-1ENET, 1 PORT ETHERNET WAN ( PN - WIC-1ENET );B2WN0131010100505
00261;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS13 ( PN - RC552-FE-SS13 );B2WN01AH010E00261
A0004;2x40G QSFP+ interface card, apply to S5600-EI (ESW-SUB-2Q);B2WN0286703MA0004
00422;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );B2WN01AH010F00422
A0010B;POWER DC FOR ISCOM 3000X SERIES;B2WN0286682MA0010B
00413;TWO-PORT VOICE INTERFACE CARD - FXS;B2WN0231010900413
A0015B;DUAL FAN FOR ISCOM 3000X SERIES;B2WN0150075MA0015B
A0028;8*10GE optical interface card, apply to S5600-EI (ESW-SUB-8XF);B2WN0286699MA0028
A0070B;POWER MODULE DPR3000B-48;B3CD0400049MA0070B
00151;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );B2WN01AH010F00151
00395;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );B2WN01AH010F00395
00025;FIBER DRIVER RAISECOM MODULE E1 BALANCE RC832-30-E1-BL-SS15;B2WN01AH010800025
00120;RAISECOM MODULE, 10/100/1000M IEEE802.3AH OAM;B2WN01AH020300120
00006;OPTICAL 10GE AGGREGATION L2 SWITCH, 24*100/1000BASE-X SFP + 4*10GE SFP+, DUAL DC SWAPPABLE POWER SUPPLIES;B2WN0202011L00006
A0051;POWER DC ISCOM5600 input -48V=6A;B2WN0286681MA0051
00089;CHASSIS (MAIN BOARD) ( PN - ITN201-2XG );B2WN02VG040S00089
00023;OPTICAL 10GE AGGREGATION L2 SWITCH, 24*100/1000BASE-X SFP + 4*10GE SFP+, DUAL DC SWAPPABLE POWER SUPPLIES;B2WN0202011L00023
00058;CHASSIS (MAIN BOARD) ( PN - ITN201-2XG );B2WN02VG040S00058
A0025;L2+ aggregation GE switch, 24x100/1000M SFP + 4x1000M/10G SFP+, and one expansion slot. Dual DC power;B2WN0286680MA0025
A0021;L2+ aggregation GE switch, 24x100/1000M SFP + 4x1000M/10G SFP+, and one expansion slot. Dual DC power;B2WN0286680MA0021
00016;GE EXPANSION MODULE,4X1000M SFP PORTS;B2WN02VG040U00016
00023;MANAGEABLE L2 SWITCH, 24 10/100BASE-T+2 100/1000BASE-X SFP PORTS;B2WN0202011K00023
A0003;2x40G QSFP+ interface card, apply to S5600-EI (ESW-SUB-2Q);B2WN0286703MA0003
A0061;POWER DC ISCOM5600 input -48V=6A;B2WN0286681MA0061
A0030;fan ISCOM5600;B2WN0286679MA0030
00076;SWITCH ISCOM 2924GF, REDUNDANT DC POWER;B2WN0202011700076
00154;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;B2WN0202011N00154
00004;ELECTRICAL 10GE AGGREGATION L2 SWITCH, 48*10/100/1000BASE-T+ 4*10GE SFP+, DUAL AC SWAPPABLE POWER SUPPLIES, -5 - 50& 8304;B2WN0202012400004
00091;GE EXPANSION MODULE,4X1000M SFP PORTS;B2WN02VG040U00091
00086;SWITCH ISCOM 2924GF, REDUNDANT DC POWER;B2WN0202011700086
00003;SWITCH ISCOM 2924G, REDUNDANT AC POWER ( PN - ISCOM 2924G-AC/D );B2WN0202011800003
00031;CONVERTER E1 TO V35 RAISECOM;B2WN01AH020800031
00004;CHASSIS (MAIN BOARD) ( PN - ITN201-2XG );B2WN02VG040S00004
00023;10GE EXPANSION MODULE,2X10 GE XFP INTERFASE;B2WN02VG040V00023
00065;MANAGEABLE L2 SWITCH, 24 10/100BASE-T+2 100/1000BASE-X SFP PORTS;B2WN0202011K00065
00001;SWITCH ISCOM 2924G, REDUNDANT AC POWER ( PN - ISCOM 2924G-AC/D );B2WN0202011800001
00092;MANAGEABLE POE ACCES L2 SWITCH,24 10/100BASE-T POE PORT+4 100MBPS;B2WN0202012800092
00059;MANAGEABLE POE ACCES L2 SWITCH,24 10/100BASE-T POE PORT+4 100MBPS;B2WN0202012800059
00067;FIBER DRIVER ETH RAISECOM RC552-FE-SS13 ( PN - );B2WN0177010F00067
00103;MANAGEABLE L2 SWITCH, 24 10/100BASE-T+2 100/1000BASE-X SFP PORTS;B2WN0202011K00103
00004;MANAGEABLE L2 SWITCH, 24 10/100BASE-T+2 100/1000BASE-X SFP PORTS;B2WN0202011K00004
00016;SWITCH ISCOM 2128G REDUNDANT DC POWER;B2WN0202011Z00016
00011;RAISECOM MODULE GE WITH 1:1 UPLINK PROTECTION 2 PORT SFP;B2WN01AH010H00011
A0059B;DC POWER SUPPLY FOR RAX711-C-R SERIES PROJECT LAMBDA;B2WN0287076MA0059B
00005;ITN8800 CHASSIS WITH TWO DC POWER CARDS AND ONE FAN CARD ( PN - );B2WN0202012A00005
00063;TA5000 GPON OLT 8X SFP;B2WN0286011400063
A0024;ETH AGGREGATION CARD,SUPPORTS 2X10GE INTERFACES, CAN ACCESS TWO WAYS 10GE GROUPING SERVICE;B2SW01A0009MA0024
A0015;SWITCH DEMARKASI 10G (New Version L3);B2WN0286404MA0015
A0015;DC POWER SUPPLY FOR RAX711-C-R SERIES;B2WN0286406MA0015
00096;MANAGEABLE POE ACCES L2 SWITCH,24 10/100BASE-T POE PORT+4 100MBPS;B2WN0202012800096
00064;TA5004 FILTER 19IN CHASSIS;B2WN0286010W00064
A0287B;DC POWER SUPPLY FOR RAX711-C-R SERIES;B2WN0286406MA0287B
00114;TA5004 MSM20 2-10G;B2WN0286011000114
A0039;ITN8800 CHASSIS WITH TWO DC POWER CARDS AND ONE FAN CARD ( PN - );B2WN0202012AA0039
00131;TA5004 MSM20 2-10G;B2WN0286011000131
00008;MANAGEMENT CARD,AND 1+1 CARD PROTECTION;B2WN0202012B00008
A0045;Compact 10G NID, half-19'' wide, 4x10G SFP+ for uplink, 12x1G SFP for downlink, CONSOLE and SNMP ports for management, one hot-s;B2WN0287074MA0045
00071;TA5004 FILTER 19IN CHASSIS;B2WN0286010W00071
01275;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;B2WN0202011N01275
A0052;TA5004 MSM20 2-10G;B2WN02860110A0052
00105;TA5004 FAN MOD 19IN CHASSIS;B2WN02VG040D00105
A0059B;AC POWER SUPPLY FOR RAX711-C-R SERIES PROJECT LAMBDA;B2WN0287075MA0059B
00045;TA5000 GPON OLT 4-PORT SFP;B2WN0286010T00045
00114;TA5004 POWER/ALM MODULE;B2WN02VG040C00114
00017;ETH ACCESS CARD,SUPPORTS 8XGE INTERFACESCCAN ACCESS EIGHT WAYS GE GROUPING SERVICE ( PN - );B2WN0202012C00017
00020;MANAGEABLE POE ACCES L2 SWITCH,24 10/100BASE-T POE PORT+4 100MBPS;B2WN0202012800020
00107;TA5004 POWER/ALM MODULE;B2WN02VG040C00107
01026;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;B2WN0202011N01026
00024;SWITCH ISCOM 2648G, REDUNDANT AC POWER ( PN - ISCOM2648G-4C-AC/D );B2WN0202012K00024
A0197;DC POWER SUPPLY FOR RAX711-C-R SERIES;B2WN0286406MA0197
A0002;DC POWER SUPPLY FOR RAX711-C-R SERIES;B2WN0286406MA0002
00055;ETH ACCESS CARD,SUPPORTS 8XGE INTERFACESCCAN ACCESS EIGHT WAYS GE GROUPING SERVICE ( PN - );B2WN0202012C00055
00103;TA5000 GPON OLT 8X SFP;B2WN0286011400103
00115;TA5004 FAN MOD 19IN CHASSIS;B2WN02VG040D00115
A0051;TA5004 MSM20 2-10G;B2WN02860110A0051
00134;TA5004 MSM20 2-10G;B2WN0286011000134
A0025;TA5004 CHASSIS 19IN;B2WN02VG040AA0025
A0055B;DC POWER SUPPLY FOR RAX711-C-R SERIES;B2WN0286406MA0055B
00326;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;B2WN0202011N00326
A0035;TA5000 GPON OLT 8X SFP;B2WN02860114A0035
00060;ETH ACCESS CARD,SUPPORTS 8XGE INTERFACESCCAN ACCESS EIGHT WAYS GE GROUPING SERVICE ( PN - );B2WN0202012C00060
A0026;TA5004 FAN MOD 19IN CHASSIS;B2WN02VG040DA0026
A0081;MANAGEMENT CARD,AND 1+1 CARD PROTECTION;B2WN0202012BA0081
A0060;40CSM/2HU-#19590-#19200;B2WN01VS0207A0060
A0065;40CSM/2HU-#19590-#19200;B2WN01VS0207A0065
A0100;EDFA C-D20-VLGC-DM;B2WN01VS0203A0100
A0063;40CSM/2HU-#19590-#19200;B2WN01VS0207A0063
A0039;40CSM/2HU-#19590-#19200;B2WN01VS0207A0039
A0070;EDFA C-D20-VLGC-DM;B2WN01VS0203A0070
A0044;40CSM/2HU-#19590-#19200;B2WN01VS0207A0044
A0131;Fan Module for SH9HU;B2WN0150115MA0131
A0029;CARD OSCM;B2WN01VS010GA0029
A0053;EDFA C-D20-VLGC-DM;B2WN01VS0203A0053
A0065;EDFA C-D20-VLGC-DM;B2WN01VS0203A0065
A0052;CARD F7/OSFM+1510 ( PN - 1063708481 );B2WN01VS010FA0052
A0036;CARD NCU-II;B2WN01VS0102A0036
00008;4ROADM-C96/0/OPM ( PN - 1063708327-01 );B2WN01VS010M00008
A0053;CARD F7/OSFM+1510 ( PN - 1063708481 );B2WN01VS010FA0053
A0012;Managed DCM using dispersion compensating fiber (DCF), compensating 70km Standard Single Mode Fiber;B2WN0150134MA0012
A0044;Common Equipment Module for SH9HU;B2WN0150116MA0044
A0075;Power Supply Module (1000W) DC for SH9HU;B2WN0150117MA0075
A0018;Managed DCM using dispersion compensating fiber (DCF), compensating 50km Standard Single Mode Fiber;B2WN0150065MA0018
A0028;CARD OSCM;B2WN01VS010GA0028
A0076;Power Supply Module (1000W) DC for SH9HU;B2WN0150117MA0076
A0043;4ROADM-C96/0/OPM ( PN - 1063708327-01 );B2WN01VS010MA0043
A0057;CARD SCU-II;B2WN01VS010NA0057
A0064;EDFA C-D20-VLGC-DM;B2WN01VS0203A0064
A0044;9HU Shelf;B2WN0150125MA0044
A0130;Fan Module for SH9HU;B2WN0150115MA0130
A0132;Fan Module for SH9HU;B2WN0150115MA0132
A0034;Optical Amplifier, Double Stage 20 dBm maximum output power, variable gain controlled (C-Band) with Dual Monitor;B2WN0150061MA0034
00080;CISCO 7200 AC POWER SUPPLY OPTION;B2WN0231020300080
00005;7206VXR BUNDLE NPE-300 & I/O CONTROLLER WITH FE;B2WN0131010200005
00075;CISCO 7200 AC POWER SUPPLY OPTION;B2WN0231020300075
00031;7206VXR WITH NPE-G2 INCLUDES 3GIGE/FE/E PORTS AND IP SW ( PN - 7206VXR/NPE-G2 );B2WN023103OQ00031
A0001;IP CAMERA NVR DAHUA 32 CHANNEL NVR DAHUA 32CH / NVR608-32-4KS2 incl. Seagate skyhawk 10 TB;B4RT0B87037MA0001
00033;MODULE NPE-G2 UNTUK ROUTER CISCO 7200 SERIES;B2WN0131013600033
00073;CISCO ONE ISR 4351 (3GE,3NIM,2SM,4G FLASH,4G DRAM,IPB), UPGRADE TO 16GB DRAM/16GB FLASH, 200GB MSATA SSD BUNDLE;B2WN0131045O00073
00016;CISCO 3945 W/SPE150(3GE,4EHWIC,4DSP,4SM,256MBCF,1GBDRAM,IPB) ( PN - CISCO3945/K9 ) ( PN - CISCO3945/K9 );B2WN0231041600016
00198;CISCO ONE ISR 4351 (3GE,3NIM,2SM,4G FLASH,4G DRAM,IPB), UPGRADE TO 16GB DRAM/16GB FLASH, 200GB MSATA SSD BUNDLE;B2WN0131045O00198
01306;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010101306
00466;AC RECTIFIER ( PN - ) ( PN - );B2WN020D020200466
00141;EATON ACCESS POWER RECTIFIER MODULE 48VDC;B3CD0400030J00141
00314;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100314
00779;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100779
00333;AC RECTIFIER ( PN - ) ( PN - );B2WN020D020200333
00792;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100792
00011;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );B2WN0100042500011
00038;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );B2WN0100042500038
00027;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );B2WN0100042500027
00002;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );B2WN0100042500002
A4173;SPLITTER 2:8 INC BOX;B2WN0100041ZA4173
A0171;BOX ODP 32 Port Lup Pigtail SC APC;B2WN0286794MA0171
00010;INVERTER ICA 3 KVA 48VDC;B3CD102D010200010
00151;SPLITTER BOX ODP 24 CORE TYPE LC/APC ( PN - );B3TM0100000Y00151
00032;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );B2WN0100042500032
A0147;PASSIVE SPLITTER 2:8, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES;B2WN0100041ZA0147
00035;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );B2WN0100042500035
00039;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );B2WN0100042500039
00075;SPLITTER BOX ODP 24 CORE TYPE LC/APC ( PN - );B3TM0100000Y00075
00115;PC-MONITOR LCD 17 INCH;B1AC0100070100115
00060;PC-MONITOR LCD 17 INCH;B1AC0100070100060
